Time irr_g irr_dir irr_diff temp city
2010-01-01T00:00 0.0 0.0 0.0 -0.18 Zurich
2010-01-01T01:00 0.0 0.0 0.0 -0.06 Zurich
2010-01-01T02:00 0.0 0.0 0.0 0.06 Zurich
2010-01-01T03:00 0.0 0.0 0.0 0.18 Zurich
2010-01-01T04:00 0.0 0.0 0.0 0.07 Zurich
2010-01-01T05:00 0.0 0.0 0.0 -0.04 Zurich
2010-01-01T06:00 0.0 0.0 0.0 -0.14 Zurich
2010-01-01T07:00 0.0 0.0 0.0 0.36 Zurich
2010-01-01T08:00 213.98 152.25 56.22 0.86 Zurich
2010-01-01T09:00 274.65 180.09 85.08 1.36 Zurich
2010-01-01T10:00 281.07 174.02 96.57 2.22 Zurich
2010-01-01T11:00 311.29 191.23 108.6 3.08 Zurich
2010-01-01T12:00 315.4 196.3 107.64 3.95 Zurich
2010-01-01T13:00 326.26 215.66 99.5 3.94 Zurich
2010-01-01T14:00 284.75 194.91 80.96 3.93 Zurich
2010-01-01T15:00 156.66 111.47 41.03 3.92 Zurich
2010-01-01T16:00 0.03 0.0 0.02 3.12 Zurich
2010-01-01T17:00 0.0 0.0 0.0 2.33 Zurich
2010-01-01T18:00 0.0 0.0 0.0 1.54 Zurich
2010-01-01T19:00 0.0 0.0 0.0 1.17 Zurich
2010-01-01T20:00 0.0 0.0 0.0 0.80 Zurich
2010-01-01T21:00 0.0 0.0 0.0 0.42 Zurich
2010-01-01T22:00 0.0 0.0 0.0 0.19 Zurich
2010-01-01T23:00 0.0 0.0 0.0 -0.04 Zurich
2010-01-01T00:00 0.0 0.0 0.0 7.64 Rome
2010-01-01T01:00 0.0 0.0 0.0 7.53 Rome
2010-01-01T02:00 0.0 0.0 0.0 7.41 Rome
2010-01-01T03:00 0.0 0.0 0.0 7.30 Rome
2010-01-01T04:00 0.0 0.0 0.0 7.10 Rome
2010-01-01T05:00 0.0 0.0 0.0 6.90 Rome
2010-01-01T06:00 0.0 0.0 0.0 6.71 Rome
2010-01-01T07:00 227.69 178.31 45.71 7.60 Rome
2010-01-01T08:00 438.7 321.15 106.19 8.50 Rome
2010-01-01T09:00 538.55 385.72 136.96 9.40 Rome
2010-01-01T10:00 556.12 398.9 140.57 10.14 Rome
2010-01-01T11:00 583.09 417.37 148.45 10.88 Rome
2010-01-01T12:00 570.44 408.98 144.51 11.63 Rome
2010-01-01T13:00 537.56 385.94 135.69 11.60 Rome
2010-01-01T14:00 465.14 337.02 115.27 11.57 Rome
2010-01-01T15:00 214.9 155.14 54.07 11.54 Rome
2010-01-01T16:00 0.11 0.0 0.09 10.79 Rome
2010-01-01T17:00 0.0 0.0 0.0 10.05 Rome
2010-01-01T18:00 0.0 0.0 0.0 9.30 Rome
2010-01-01T19:00 0.0 0.0 0.0 8.95 Rome
2010-01-01T20:00 0.0 0.0 0.0 8.60 Rome
2010-01-01T21:00 0.0 0.0 0.0 8.24 Rome
2010-01-01T22:00 0.0 0.0 0.0 8.05 Rome
2010-01-01T23:00 0.0 0.0 0.0 7.86 Rome
2010-01-01T00:00 0.0 0.0 0.0 6.43 Mizpe
2010-01-01T01:00 0.0 0.0 0.0 6.18 Mizpe
2010-01-01T02:00 0.0 0.0 0.0 5.93 Mizpe
2010-01-01T03:00 0.0 0.0 0.0 5.68 Mizpe
2010-01-01T04:00 0.0 0.0 0.0 6.11 Mizpe
2010-01-01T05:00 217.98 163.04 51.09 6.54 Mizpe
2010-01-01T06:00 579.75 418.88 145.82 6.98 Mizpe
2010-01-01T07:00 736.64 529.7 186.17 8.55 Mizpe
2010-01-01T08:00 861.63 628.59 210.13 10.12 Mizpe
2010-01-01T09:00 904.38 661.36 220.41 11.69 Mizpe
2010-01-01T10:00 866.58 630.42 214.61 12.15 Mizpe
2010-01-01T11:00 861.1 617.19 221.34 12.62 Mizpe
2010-01-01T12:00 723.12 497.85 204.4 13.09 Mizpe
2010-01-01T13:00 615.15 428.78 168.92 12.24 Mizpe
2010-01-01T14:00 335.28 230.9 96.2 11.38 Mizpe
2010-01-01T15:00 0.08 0.0 0.07 10.52 Mizpe
2010-01-01T16:00 0.0 0.0 0.0 9.60 Mizpe
2010-01-01T17:00 0.0 0.0 0.0 8.69 Mizpe
2010-01-01T18:00 0.0 0.0 0.0 7.77 Mizpe
2010-01-01T19:00 0.0 0.0 0.0 7.39 Mizpe
2010-01-01T20:00 0.0 0.0 0.0 7.01 Mizpe
2010-01-01T21:00 0.0 0.0 0.0 6.63 Mizpe
2010-01-01T22:00 0.0 0.0 0.0 6.54 Mizpe
2010-01-01T23:00 0.0 0.0 0.0 6.46 Mizpe
2010-02-01T00:00 0.0 0.0 0.0 -0.91 Zurich
2010-02-01T01:00 0.0 0.0 0.0 -0.99 Zurich
2010-02-01T02:00 0.0 0.0 0.0 -1.07 Zurich
2010-02-01T03:00 0.0 0.0 0.0 -1.15 Zurich
2010-02-01T04:00 0.0 0.0 0.0 -1.30 Zurich
2010-02-01T05:00 0.0 0.0 0.0 -1.44 Zurich
2010-02-01T06:00 0.0 0.0 0.0 -1.59 Zurich
2010-02-01T07:00 119.44 86.46 30.01 -0.61 Zurich
2010-02-01T08:00 269.63 177.39 83.15 0.37 Zurich
2010-02-01T09:00 329.64 205.24 112.39 1.35 Zurich
2010-02-01T10:00 366.44 224.85 128.73 2.23 Zurich
2010-02-01T11:00 405.7 248.18 143.88 3.11 Zurich
2010-02-01T12:00 391.32 236.75 141.4 3.99 Zurich
2010-02-01T13:00 393.35 246.04 133.89 4.25 Zurich
2010-02-01T14:00 367.03 237.18 117.34 4.51 Zurich
2010-02-01T15:00 309.67 212.24 88.0 4.77 Zurich
2010-02-01T16:00 133.05 96.07 33.74 3.91 Zurich
2010-02-01T17:00 0.0 0.0 0.0 3.05 Zurich
2010-02-01T18:00 0.0 0.0 0.0 2.19 Zurich
2010-02-01T19:00 0.0 0.0 0.0 1.52 Zurich
2010-02-01T20:00 0.0 0.0 0.0 0.84 Zurich
2010-02-01T21:00 0.0 0.0 0.0 0.17 Zurich
2010-02-01T22:00 0.0 0.0 0.0 -0.17 Zurich
2010-02-01T23:00 0.0 0.0 0.0 -0.51 Zurich
2010-02-01T00:00 0.0 0.0 0.0 7.54 Rome
2010-02-01T01:00 0.0 0.0 0.0 7.39 Rome
2010-02-01T02:00 0.0 0.0 0.0 7.24 Rome
2010-02-01T03:00 0.0 0.0 0.0 7.09 Rome
2010-02-01T04:00 0.0 0.0 0.0 6.87 Rome
2010-02-01T05:00 0.0 0.0 0.0 6.64 Rome
2010-02-01T06:00 1.53 1.2 0.28 6.42 Rome
2010-02-01T07:00 351.99 257.05 86.67 7.51 Rome
2010-02-01T08:00 536.94 386.04 135.55 8.60 Rome
2010-02-01T09:00 617.31 437.68 161.44 9.69 Rome
2010-02-01T10:00 678.91 481.25 178.68 10.49 Rome
2010-02-01T11:00 695.83 493.81 183.25 11.28 Rome
2010-02-01T12:00 660.9 467.18 175.56 12.07 Rome
2010-02-01T13:00 620.61 434.0 168.6 12.02 Rome
2010-02-01T14:00 557.35 388.92 151.74 11.97 Rome
2010-02-01T15:00 464.91 336.23 116.48 11.92 Rome
2010-02-01T16:00 50.44 30.6 17.3 11.02 Rome
2010-02-01T17:00 0.0 0.0 0.0 10.13 Rome
2010-02-01T18:00 0.0 0.0 0.0 9.23 Rome
2010-02-01T19:00 0.0 0.0 0.0 8.88 Rome
2010-02-01T20:00 0.0 0.0 0.0 8.53 Rome
2010-02-01T21:00 0.0 0.0 0.0 8.18 Rome
2010-02-01T22:00 0.0 0.0 0.0 7.98 Rome
2010-02-01T23:00 0.0 0.0 0.0 7.77 Rome
2010-02-01T00:00 0.0 0.0 0.0 7.46 Mizpe
2010-02-01T01:00 0.0 0.0 0.0 7.23 Mizpe
2010-02-01T02:00 0.0 0.0 0.0 6.99 Mizpe
2010-02-01T03:00 0.0 0.0 0.0 6.76 Mizpe
2010-02-01T04:00 0.0 0.0 0.0 7.41 Mizpe
2010-02-01T05:00 291.78 204.44 80.29 8.06 Mizpe
2010-02-01T06:00 603.12 417.94 167.8 8.70 Mizpe
2010-02-01T07:00 802.93 570.9 209.92 10.33 Mizpe
2010-02-01T08:00 901.06 651.02 228.32 11.95 Mizpe
2010-02-01T09:00 931.79 675.62 236.41 13.58 Mizpe
2010-02-01T10:00 921.02 655.44 246.61 14.12 Mizpe
2010-02-01T11:00 894.57 643.66 230.77 14.66 Mizpe
2010-02-01T12:00 804.46 563.46 219.88 15.21 Mizpe
2010-02-01T13:00 664.56 446.09 198.73 14.52 Mizpe
2010-02-01T14:00 448.35 298.39 136.85 13.84 Mizpe
2010-02-01T15:00 83.25 60.76 20.67 13.15 Mizpe
2010-02-01T16:00 0.0 0.0 0.0 11.95 Mizpe
2010-02-01T17:00 0.0 0.0 0.0 10.74 Mizpe
2010-02-01T18:00 0.0 0.0 0.0 9.53 Mizpe
2010-02-01T19:00 0.0 0.0 0.0 9.02 Mizpe
2010-02-01T20:00 0.0 0.0 0.0 8.50 Mizpe
2010-02-01T21:00 0.0 0.0 0.0 7.99 Mizpe
2010-02-01T22:00 0.0 0.0 0.0 7.84 Mizpe
2010-02-01T23:00 0.0 0.0 0.0 7.69 Mizpe
2010-03-01T00:00 0.0 0.0 0.0 2.62 Zurich
2010-03-01T01:00 0.0 0.0 0.0 2.34 Zurich
2010-03-01T02:00 0.0 0.0 0.0 2.05 Zurich
2010-03-01T03:00 0.0 0.0 0.0 1.76 Zurich
2010-03-01T04:00 0.0 0.0 0.0 1.60 Zurich
2010-03-01T05:00 0.0 0.0 0.0 1.44 Zurich
2010-03-01T06:00 96.47 68.39 25.57 1.28 Zurich
2010-03-01T07:00 311.67 211.01 91.03 2.91 Zurich
2010-03-01T08:00 430.76 282.38 134.27 4.55 Zurich
2010-03-01T09:00 501.58 321.77 164.36 6.18 Zurich
2010-03-01T10:00 533.08 332.3 185.85 7.04 Zurich
2010-03-01T11:00 575.23 359.18 201.11 7.89 Zurich
2010-03-01T12:00 551.84 340.47 196.9 8.74 Zurich
2010-03-01T13:00 553.38 349.48 188.3 9.07 Zurich
2010-03-01T14:00 518.16 331.74 170.32 9.40 Zurich
2010-03-01T15:00 457.11 305.4 137.16 9.73 Zurich
2010-03-01T16:00 361.2 253.94 97.41 8.66 Zurich
2010-03-01T17:00 107.33 82.56 22.97 7.59 Zurich
2010-03-01T18:00 0.0 0.0 0.0 6.52 Zurich
2010-03-01T19:00 0.0 0.0 0.0 5.61 Zurich
2010-03-01T20:00 0.0 0.0 0.0 4.71 Zurich
2010-03-01T21:00 0.0 0.0 0.0 3.80 Zurich
2010-03-01T22:00 0.0 0.0 0.0 3.46 Zurich
2010-03-01T23:00 0.0 0.0 0.0 3.12 Zurich
2010-03-01T00:00 0.0 0.0 0.0 9.25 Rome
2010-03-01T01:00 0.0 0.0 0.0 9.04 Rome
2010-03-01T02:00 0.0 0.0 0.0 8.83 Rome
2010-03-01T03:00 0.0 0.0 0.0 8.62 Rome
2010-03-01T04:00 0.0 0.0 0.0 8.60 Rome
2010-03-01T05:00 0.0 0.0 0.0 8.58 Rome
2010-03-01T06:00 237.9 168.54 63.51 8.56 Rome
2010-03-01T07:00 483.46 335.11 134.14 10.05 Rome
2010-03-01T08:00 618.81 425.08 175.61 11.55 Rome
2010-03-01T09:00 694.76 476.84 199.76 13.04 Rome
2010-03-01T10:00 713.83 486.01 211.48 13.57 Rome
2010-03-01T11:00 719.76 476.35 228.02 14.10 Rome
2010-03-01T12:00 674.58 429.25 230.07 14.62 Rome
2010-03-01T13:00 630.84 411.13 203.43 14.49 Rome
2010-03-01T14:00 572.61 375.85 179.72 14.36 Rome
2010-03-01T15:00 499.6 337.77 146.46 14.23 Rome
2010-03-01T16:00 355.9 246.13 100.43 13.23 Rome
2010-03-01T17:00 1.22 0.0 0.97 12.24 Rome
2010-03-01T18:00 0.0 0.0 0.0 11.24 Rome
2010-03-01T19:00 0.0 0.0 0.0 10.90 Rome
2010-03-01T20:00 0.0 0.0 0.0 10.56 Rome
2010-03-01T21:00 0.0 0.0 0.0 10.22 Rome
2010-03-01T22:00 0.0 0.0 0.0 9.93 Rome
2010-03-01T23:00 0.0 0.0 0.0 9.63 Rome
2010-03-01T00:00 0.0 0.0 0.0 9.63 Mizpe
2010-03-01T01:00 0.0 0.0 0.0 9.40 Mizpe
2010-03-01T02:00 0.0 0.0 0.0 9.16 Mizpe
2010-03-01T03:00 0.0 0.0 0.0 8.93 Mizpe
2010-03-01T04:00 63.31 44.71 17.06 10.10 Mizpe
2010-03-01T05:00 467.59 317.94 136.27 11.27 Mizpe
2010-03-01T06:00 732.93 508.48 203.62 12.43 Mizpe
2010-03-01T07:00 885.1 632.08 231.69 14.05 Mizpe
2010-03-01T08:00 959.47 699.22 242.61 15.67 Mizpe
2010-03-01T09:00 980.44 724.8 241.77 17.29 Mizpe
2010-03-01T10:00 1004.66 750.41 240.81 17.89 Mizpe
2010-03-01T11:00 988.6 736.65 235.58 18.50 Mizpe
2010-03-01T12:00 899.18 634.7 244.43 19.10 Mizpe
2010-03-01T13:00 776.63 525.36 229.6 18.48 Mizpe
2010-03-01T14:00 633.96 432.71 183.01 17.86 Mizpe
2010-03-01T15:00 292.18 198.56 86.81 17.25 Mizpe
2010-03-01T16:00 0.0 0.0 0.0 15.60 Mizpe
2010-03-01T17:00 0.0 0.0 0.0 13.94 Mizpe
2010-03-01T18:00 0.0 0.0 0.0 12.29 Mizpe
2010-03-01T19:00 0.0 0.0 0.0 11.72 Mizpe
2010-03-01T20:00 0.0 0.0 0.0 11.14 Mizpe
2010-03-01T21:00 0.0 0.0 0.0 10.56 Mizpe
2010-03-01T22:00 0.0 0.0 0.0 10.28 Mizpe
2010-03-01T23:00 0.0 0.0 0.0 10.00 Mizpe
2010-04-01T00:00 0.0 0.0 0.0 7.07 Zurich
2010-04-01T01:00 0.0 0.0 0.0 6.65 Zurich
2010-04-01T02:00 0.0 0.0 0.0 6.23 Zurich
2010-04-01T03:00 0.0 0.0 0.0 5.81 Zurich
2010-04-01T04:00 0.0 0.0 0.0 6.08 Zurich
2010-04-01T05:00 75.95 51.7 22.07 6.35 Zurich
2010-04-01T06:00 309.63 209.86 90.34 6.62 Zurich
2010-04-01T07:00 439.9 289.29 136.53 8.41 Zurich
2010-04-01T08:00 546.3 357.81 172.69 10.20 Zurich
2010-04-01T09:00 605.28 388.51 202.13 11.99 Zurich
2010-04-01T10:00 658.21 422.04 223.21 12.75 Zurich
2010-04-01T11:00 686.83 440.09 234.75 13.50 Zurich
2010-04-01T12:00 679.12 435.53 231.27 14.25 Zurich
2010-04-01T13:00 647.15 412.19 220.91 14.49 Zurich
2010-04-01T14:00 567.81 360.62 191.98 14.73 Zurich
2010-04-01T15:00 504.19 323.22 165.29 14.97 Zurich
2010-04-01T16:00 424.97 284.45 127.2 13.88 Zurich
2010-04-01T17:00 277.48 193.17 77.23 12.79 Zurich
2010-04-01T18:00 9.11 7.08 1.87 11.69 Zurich
2010-04-01T19:00 0.0 0.0 0.0 10.63 Zurich
2010-04-01T20:00 0.0 0.0 0.0 9.56 Zurich
2010-04-01T21:00 0.0 0.0 0.0 8.49 Zurich
2010-04-01T22:00 0.0 0.0 0.0 8.06 Zurich
2010-04-01T23:00 0.0 0.0 0.0 7.63 Zurich
2010-04-01T00:00 0.0 0.0 0.0 11.99 Rome
2010-04-01T01:00 0.0 0.0 0.0 11.82 Rome
2010-04-01T02:00 0.0 0.0 0.0 11.66 Rome
2010-04-01T03:00 0.0 0.0 0.0 11.49 Rome
2010-04-01T04:00 0.0 0.0 0.0 11.86 Rome
2010-04-01T05:00 156.95 109.6 43.38 12.23 Rome
2010-04-01T06:00 429.96 289.32 127.72 12.59 Rome
2010-04-01T07:00 606.01 405.58 182.43 14.02 Rome
2010-04-01T08:00 704.13 470.7 215.45 15.44 Rome
2010-04-01T09:00 769.32 514.73 239.4 16.87 Rome
2010-04-01T10:00 782.72 514.9 255.93 17.24 Rome
2010-04-01T11:00 780.8 502.52 267.81 17.60 Rome
2010-04-01T12:00 757.17 488.3 257.31 17.97 Rome
2010-04-01T13:00 743.3 490.78 237.7 17.73 Rome
2010-04-01T14:00 679.71 452.82 209.44 17.49 Rome
2010-04-01T15:00 594.43 392.89 183.7 17.25 Rome
2010-04-01T16:00 451.5 301.29 136.64 16.23 Rome
2010-04-01T17:00 120.01 76.31 39.39 15.22 Rome
2010-04-01T18:00 0.0 0.0 0.0 14.21 Rome
2010-04-01T19:00 0.0 0.0 0.0 13.73 Rome
2010-04-01T20:00 0.0 0.0 0.0 13.25 Rome
2010-04-01T21:00 0.0 0.0 0.0 12.77 Rome
2010-04-01T22:00 0.0 0.0 0.0 12.54 Rome
2010-04-01T23:00 0.0 0.0 0.0 12.30 Rome
2010-04-01T00:00 0.0 0.0 0.0 12.69 Mizpe
2010-04-01T01:00 0.0 0.0 0.0 12.48 Mizpe
2010-04-01T02:00 0.0 0.0 0.0 12.26 Mizpe
2010-04-01T03:00 0.0 0.0 0.0 12.04 Mizpe
2010-04-01T04:00 233.92 148.76 77.7 13.67 Mizpe
2010-04-01T05:00 586.8 388.14 180.95 15.29 Mizpe
2010-04-01T06:00 784.98 531.34 233.02 16.92 Mizpe
2010-04-01T07:00 929.13 659.77 251.75 18.49 Mizpe
2010-04-01T08:00 979.12 709.56 258.19 20.05 Mizpe
2010-04-01T09:00 1018.52 760.76 250.78 21.62 Mizpe
2010-04-01T10:00 1016.51 754.51 255.19 22.26 Mizpe
2010-04-01T11:00 1004.78 746.72 246.85 22.89 Mizpe
2010-04-01T12:00 931.06 665.02 248.83 23.53 Mizpe
2010-04-01T13:00 829.49 575.31 232.94 22.89 Mizpe
2010-04-01T14:00 662.99 447.63 195.9 22.26 Mizpe
2010-04-01T15:00 424.62 288.35 125.36 21.63 Mizpe
2010-04-01T16:00 0.33 0.0 0.27 19.71 Mizpe
2010-04-01T17:00 0.0 0.0 0.0 17.79 Mizpe
2010-04-01T18:00 0.0 0.0 0.0 15.86 Mizpe
2010-04-01T19:00 0.0 0.0 0.0 15.16 Mizpe
2010-04-01T20:00 0.0 0.0 0.0 14.46 Mizpe
2010-04-01T21:00 0.0 0.0 0.0 13.77 Mizpe
2010-04-01T22:00 0.0 0.0 0.0 13.44 Mizpe
2010-04-01T23:00 0.0 0.0 0.0 13.11 Mizpe
2010-05-01T00:00 0.0 0.0 0.0 11.22 Zurich
2010-05-01T01:00 0.0 0.0 0.0 10.85 Zurich
2010-05-01T02:00 0.0 0.0 0.0 10.48 Zurich
2010-05-01T03:00 0.0 0.0 0.0 10.11 Zurich
2010-05-01T04:00 2.44 0.0 1.97 10.71 Zurich
2010-05-01T05:00 202.43 133.86 62.34 11.31 Zurich
2010-05-01T06:00 347.17 222.25 113.34 11.90 Zurich
2010-05-01T07:00 453.36 277.92 161.24 13.23 Zurich
2010-05-01T08:00 552.74 337.12 201.64 14.55 Zurich
2010-05-01T09:00 622.04 380.46 229.92 15.87 Zurich
2010-05-01T10:00 634.21 376.89 248.71 16.47 Zurich
2010-05-01T11:00 644.09 372.74 264.15 17.06 Zurich
2010-05-01T12:00 627.33 362.12 257.5 17.65 Zurich
2010-05-01T13:00 622.32 380.85 231.22 17.83 Zurich
2010-05-01T14:00 530.8 304.06 214.47 18.01 Zurich
2010-05-01T15:00 489.92 290.9 184.54 18.18 Zurich
2010-05-01T16:00 423.82 265.44 144.39 17.40 Zurich
2010-05-01T17:00 309.27 204.31 95.26 16.62 Zurich
2010-05-01T18:00 138.57 95.59 39.53 15.84 Zurich
2010-05-01T19:00 0.0 0.0 0.0 14.75 Zurich
2010-05-01T20:00 0.0 0.0 0.0 13.66 Zurich
2010-05-01T21:00 0.0 0.0 0.0 12.56 Zurich
2010-05-01T22:00 0.0 0.0 0.0 12.14 Zurich
2010-05-01T23:00 0.0 0.0 0.0 11.72 Zurich
2010-05-01T00:00 0.0 0.0 0.0 15.35 Rome
2010-05-01T01:00 0.0 0.0 0.0 15.17 Rome
2010-05-01T02:00 0.0 0.0 0.0 14.99 Rome
2010-05-01T03:00 0.0 0.0 0.0 14.80 Rome
2010-05-01T04:00 25.03 17.39 6.77 15.46 Rome
2010-05-01T05:00 352.15 240.83 101.57 16.11 Rome
2010-05-01T06:00 589.62 409.66 162.74 16.76 Rome
2010-05-01T07:00 703.64 485.7 199.0 18.08 Rome
2010-05-01T08:00 778.89 543.8 218.69 19.40 Rome
2010-05-01T09:00 825.45 579.29 234.32 20.72 Rome
2010-05-01T10:00 835.55 583.41 244.47 20.99 Rome
2010-05-01T11:00 828.62 565.46 257.01 21.25 Rome
2010-05-01T12:00 825.16 563.46 253.69 21.52 Rome
2010-05-01T13:00 802.49 554.27 236.04 21.32 Rome
2010-05-01T14:00 751.19 516.61 218.08 21.12 Rome
2010-05-01T15:00 694.05 479.69 195.33 20.92 Rome
2010-05-01T16:00 555.19 375.75 162.8 20.10 Rome
2010-05-01T17:00 370.21 253.28 107.19 19.28 Rome
2010-05-01T18:00 2.02 0.0 1.62 18.45 Rome
2010-05-01T19:00 0.0 0.0 0.0 17.75 Rome
2010-05-01T20:00 0.0 0.0 0.0 17.05 Rome
2010-05-01T21:00 0.0 0.0 0.0 16.35 Rome
2010-05-01T22:00 0.0 0.0 0.0 16.05 Rome
2010-05-01T23:00 0.0 0.0 0.0 15.75 Rome
2010-05-01T00:00 0.0 0.0 0.0 15.80 Mizpe
2010-05-01T01:00 0.0 0.0 0.0 15.56 Mizpe
